chrom,start,end,label
chr13,41033100,41033593,NO
chr13,59971463,59971956,NO
chr13,42815577,42816073,NO
chr13,115189730,115190228,NO
chr13,113105661,113106161,NO
chr13,30157343,30157845,NO
chr13,35628614,35629117,NO
chr13,44278166,44278672,NO
chr13,114526480,114526986,NO
chr13,104457730,104458238,NO
chr13,83155610,83156119,NO
chr13,56317367,56317877,NO
chr13,56353301,56353811,NO
chr13,69806150,69806662,NO
chr13,103539885,103540397,NO
chr13,20531295,20531808,NO
chr13,29080472,29080985,NO
chr13,22580788,22581302,NO
chr13,30879510,30880027,NO
chr13,32914988,32915505,NO
chr13,54294202,54294719,NO
chr13,119563817,119564334,NO
chr13,91011368,91011887,NO
chr13,25543376,25543897,NO
chr13,97411644,97412165,NO
chr13,40829219,40829741,NO
chr13,12026612,12027135,NO
chr13,51532468,51532991,NO
chr13,98386879,98387402,NO
chr13,58557864,58558390,NO
chr13,40353967,40354495,NO
chr13,115093633,115094161,NO
chr13,72990282,72990812,NO
chr13,29462684,29463215,NO
chr13,112769974,112770506,NO
chr13,21840858,21841391,NO
chr13,26205657,26206190,NO
chr13,50535260,50535793,NO
chr13,41039763,41040297,NO
chr13,98471470,98472004,NO
chr13,44477183,44477719,NO
chr13,56472673,56473209,NO
chr13,5728094,5728632,NO
chr13,17157361,17157899,NO
chr13,110401702,110402241,NO
chr13,108453721,108454262,NO
chr13,53460261,53460804,NO
chr13,66811831,66812374,NO
chr13,36355574,36356118,NO
chr13,72435721,72436266,NO
chr13,55011635,55012182,NO
chr13,112183659,112184206,NO
chr13,6465166,6465714,NO
chr13,30161219,30161767,NO
chr13,96339199,96339748,NO
chr13,115068884,115069433,NO
chr13,29460406,29460958,NO
chr13,84505526,84506079,NO
chr13,9307991,9308546,NO
chr13,96943726,96944281,NO
chr13,38995959,38996515,NO
chr13,51147688,51148244,NO
chr13,113576112,113576668,NO
chr13,91318355,91318912,NO
chr13,99602753,99603310,NO
chr13,34918931,34919490,NO
chr13,59013206,59013769,NO
chr13,54919755,54920322,NO
chr13,14508242,14508811,NO
chr13,117500618,117501187,NO
chr13,95981227,95981799,NO
chr13,108451452,108452024,NO
chr13,41225966,41226540,NO
chr13,42704271,42704846,NO
chr13,59690911,59691486,NO
chr13,25366681,25367257,NO
chr13,63510351,63510929,NO
chr13,43388256,43388835,NO
chr13,48623761,48624340,NO
chr13,57596041,57596622,NO
chr13,107646433,107647017,NO
chr13,89069140,89069725,NO
chr13,9141603,9142191,NO
chr13,52157170,52157763,NO
chr13,113775800,113776394,NO
chr13,14532619,14533214,NO
chr13,107223756,107224351,NO
chr13,58584057,58584653,NO
chr13,52975241,52975838,NO
chr13,64667045,64667642,NO
chr13,97977281,97977878,NO
chr13,45426996,45427596,NO
chr13,62981153,62981755,NO
chr13,95315425,95316028,NO
chr13,56460652,56461256,NO
chr13,118004296,118004900,NO
chr13,6637621,6638226,NO
chr13,93381777,93382383,NO
chr13,78566904,78567512,NO
chr13,97445581,97446190,NO
chr13,21819716,21820326,NO
chr13,24093582,24094193,NO
chr13,29302443,29303054,NO
chr13,96906321,96906932,NO
chr13,43390563,43391175,NO
chr13,69402260,69402872,NO
chr13,18554020,18554635,NO
chr13,23687355,23687970,NO
chr13,40959133,40959748,NO
chr13,48419440,48420056,NO
chr13,11004530,11005147,NO
chr13,97429985,97430602,NO
chr13,110921589,110922206,NO
chr13,114648728,114649347,NO
chr13,115361815,115362434,NO
chr13,56360499,56361119,NO
chr13,78721826,78722446,NO
chr13,98087481,98088101,NO
chr13,20089321,20089942,NO
chr13,40809801,40810422,NO
chr13,44067269,44067890,NO
chr13,42774615,42775237,NO
chr13,11191379,11192002,NO
chr13,9012685,9013309,NO
chr13,28752796,28753421,NO
chr13,84891778,84892403,NO
chr13,73483482,73484109,NO
chr13,98494458,98495085,NO
chr13,21027799,21028428,NO
chr13,74907917,74908546,NO
chr13,34081574,34082204,NO
chr13,41012552,41013182,NO
chr13,103988735,103989365,NO
chr13,53006529,53007163,NO
chr13,103369931,103370565,NO
chr13,96958328,96958963,NO
chr13,4558109,4558745,NO
chr13,42967402,42968040,NO
chr13,28903406,28904045,NO
chr13,43327508,43328147,NO
chr13,102261795,102262434,NO
chr13,40604552,40605192,NO
chr13,18933742,18934383,NO
chr13,24929573,24930214,NO
chr13,102705099,102705741,NO
chr13,119048223,119048865,NO
chr13,14531691,14532335,NO
chr13,37865249,37865894,NO
chr13,56322321,56322967,NO
chr13,91008599,91009247,NO
chr13,88752857,88753506,NO
chr13,9600446,9601096,NO
chr13,37517038,37517688,NO
chr13,98615109,98615759,NO
chr13,45902509,45903160,NO
chr13,16785892,16786544,NO
chr13,100093778,100094431,NO
chr13,54162877,54163531,NO
chr13,9631785,9632440,NO
chr13,40332662,40333318,NO
chr13,60728970,60729626,NO
chr13,5549351,5550008,NO
chr13,11461505,11462162,NO
chr13,29708683,29709341,NO
chr13,38917534,38918193,NO
chr13,95213242,95213902,NO
chr13,71117906,71118567,NO
chr13,108505538,108506202,NO
chr13,13739360,13740026,NO
chr13,34225639,34226305,NO
chr13,37609198,37609865,NO
chr13,114397781,114398449,NO
chr13,102571178,102571848,NO
chr13,8632889,8633560,NO
chr13,72767279,72767953,NO
chr13,112163774,112164448,NO
chr13,7006363,7007039,NO
chr13,114496398,114497075,NO
chr13,20215714,20216392,NO
chr13,109863435,109864113,NO
chr13,67612723,67613403,NO
chr13,35949071,35949752,NO
chr13,99860299,99860980,NO
chr13,14147738,14148421,NO
chr13,34943038,34943721,NO
chr13,69725123,69725808,NO
chr13,76043430,76044115,NO
chr13,108618805,108619490,NO
chr13,30172498,30173185,NO
chr13,93473218,93473905,NO
chr13,50548734,50549423,NO
chr13,8191002,8191693,NO
chr13,80862332,80863029,NO
chr13,16922065,16922763,NO
chr13,84424252,84424953,NO
chr13,100284416,100285117,NO
chr13,32145260,32145962,NO
chr13,70263588,70264290,NO
chr13,118174847,118175550,NO
chr13,114640757,114641461,NO
chr13,51217805,51218510,NO
chr13,9016315,9017021,NO
chr13,74248339,74249045,NO
chr13,110389895,110390601,NO
chr13,34833515,34834222,NO
chr13,49108758,49109467,NO
chr13,63642732,63643443,NO
chr13,105370837,105371549,NO
chr13,110565130,110565842,NO
chr13,56359314,56360028,NO
chr13,63003052,63003766,NO
chr13,28872193,28872909,NO
chr13,34922377,34923093,NO
chr13,43709828,43710545,NO
chr13,98014519,98015236,NO
chr13,83880339,83881057,NO
chr13,97866949,97867669,NO
chr13,52347463,52348186,NO
chr13,57704378,57705101,NO
chr13,113206503,113207227,NO
chr13,23678018,23678743,NO
chr13,21882365,21883093,NO
chr13,64033459,64034187,NO
chr13,5877758,5878490,NO
chr13,20054771,20055503,NO
chr13,99881747,99882479,NO
chr13,91064620,91065354,NO
chr13,34130311,34131047,NO
chr13,9154265,9155002,NO
chr13,95369389,95370128,NO
chr13,73084684,73085425,NO
chr13,104596398,104597140,NO
chr13,57333917,57334660,NO
chr13,19463886,19464630,NO
chr13,6858608,6859354,NO
chr13,20692024,20692770,NO
chr13,24603866,24604614,NO
chr13,77687373,77688121,NO
chr13,65275113,65275864,NO
chr13,95438130,95438882,NO
chr13,51613060,51613815,NO
chr13,74568451,74569207,NO
chr13,84922981,84923737,NO
chr13,20132694,20133451,NO
chr13,48225921,48226678,NO
chr13,38215476,38216234,NO
chr13,41065397,41066155,NO
chr13,97966165,97966926,NO
chr13,67899566,67900332,NO
chr13,16861203,16861970,NO
chr13,100563818,100564585,NO
chr13,114014127,114014894,NO
chr13,114409027,114409794,NO
chr13,114840662,114841429,NO
chr13,3711486,3712254,NO
chr13,52420860,52421629,NO
chr13,112728901,112729671,NO
chr13,58414803,58415574,NO
chr13,34330052,34330825,NO
chr13,44842207,44842980,NO
chr13,81795260,81796035,NO
chr13,22935952,22936728,NO
chr13,35829899,35830675,NO
chr13,44850650,44851426,NO
chr13,63272578,63273357,NO
chr13,115087667,115088446,NO
chr13,38224876,38225657,NO
chr13,20275154,20275936,NO
chr13,41240649,41241432,NO
chr13,23583742,23584526,NO
chr13,5443894,5444679,NO
chr13,63821659,63822444,NO
chr13,52907792,52908580,NO
chr13,99491895,99492683,NO
chr13,52651386,52652176,NO
chr13,98779208,98779998,NO
chr13,115188883,115189673,NO
chr13,39607813,39608605,NO
chr13,97443596,97444388,NO
chr13,43680461,43681255,NO
chr13,98264472,98265266,NO
chr13,48302936,48303732,NO
chr13,51825207,51826003,NO
chr13,63374722,63375520,NO
chr13,85175395,85176193,NO
chr13,90385365,90386163,NO
chr13,25731416,25732216,NO
chr13,45414986,45415786,NO
chr13,63820644,63821444,NO
chr13,94835380,94836182,NO
chr13,44113894,44114700,NO
chr13,102875865,102876676,NO
chr13,115890657,115891471,NO
chr13,43278827,43279643,NO
chr13,51220405,51221221,NO
chr13,47038450,47039267,NO
chr13,102004950,102005768,NO
chr13,89800973,89801793,NO
chr13,44503735,44504557,NO
chr13,96602539,96603362,NO
chr13,18667181,18668005,NO
chr13,95135009,95135833,NO
chr13,7268383,7269208,NO
chr13,29369662,29370487,NO
chr13,24609466,24610292,NO
chr13,114359512,114360338,NO
chr13,23833718,23834547,NO
chr13,43395502,43396334,NO
chr13,44823651,44824484,NO
chr13,102209038,102209873,NO
chr13,98321898,98322735,NO
chr13,6921342,6922184,NO
chr13,48340502,48341344,NO
chr13,56217332,56218174,NO
chr13,114520854,114521696,NO
chr13,57463743,57464587,NO
chr13,54884318,54885163,NO
chr13,44773385,44774234,NO
chr13,9389233,9390086,NO
chr13,98090128,98090981,NO
chr13,52657396,52658252,NO
chr13,53329991,53330847,NO
chr13,63670190,63671046,NO
chr13,103747723,103748580,NO
chr13,67945216,67946077,NO
chr13,41553771,41554634,NO
chr13,45469890,45470754,NO
chr13,56337329,56338194,NO
chr13,73919814,73920680,NO
chr13,97836707,97837573,NO
chr13,38200726,38201594,NO
chr13,63597703,63598571,NO
chr13,21877978,21878848,NO
chr13,56323070,56323941,NO
chr13,44649678,44650550,NO
chr13,49276850,49277722,NO
chr13,40748109,40748983,NO
chr13,48859021,48859895,NO
chr13,21077161,21078036,NO
chr13,36995304,36996180,NO
chr13,40964093,40964971,NO
chr13,110568375,110569253,NO
chr13,12071003,12071890,NO
chr13,20477004,20477893,NO
chr13,85285893,85286782,NO
chr13,72483113,72484003,NO
chr13,62432609,62433500,NO
chr13,71644967,71645858,NO
chr13,17791823,17792717,NO
chr13,110567009,110567903,NO
chr13,53556474,53557370,NO
chr13,54254380,54255276,NO
chr13,56713179,56714077,NO
chr13,112187848,112188748,NO
chr13,112331160,112332064,NO
chr13,66978947,66979852,NO
chr13,114605878,114606785,NO
chr13,9309820,9310728,NO
chr13,54213551,54214459,NO
chr13,95345700,95346608,NO
chr13,103704877,103705787,NO
chr13,12532872,12533783,NO
chr13,67958164,67959075,NO
chr13,69842181,69843099,NO
chr13,73236486,73237404,NO
chr13,37527937,37528861,NO
chr13,99076142,99077067,NO
chr13,63394612,63395538,NO
chr13,53279190,53280121,NO
chr13,40618129,40619062,NO
chr13,19720204,19721138,NO
chr13,34222647,34223581,NO
chr13,99128227,99129162,NO
chr13,16787989,16788927,NO
chr13,55348387,55349326,NO
chr13,113560495,113561434,NO
chr13,59005952,59006893,NO
chr13,98357754,98358697,NO
chr13,20188823,20189774,NO
chr13,103685876,103686829,NO
chr13,34335822,34336778,NO
chr13,31820470,31821435,NO
chr13,110475047,110476013,NO
chr13,63629801,63630768,NO
chr13,89865699,89866666,NO
chr13,15913941,15914913,NO
chr13,98373353,98374325,NO
chr13,72954687,72955667,NO
chr13,48347709,48348703,NO
chr13,48255289,48256284,NO
chr13,63195927,63196922,NO
chr13,45401160,45402163,NO
chr13,103445049,103446056,NO
chr13,52000200,52001211,NO
chr13,44180939,44181955,NO
chr13,57254023,57255040,NO
chr13,114816472,114817494,NO
chr13,46740481,46741505,NO
chr13,44846801,44847828,NO
chr13,14519059,14520087,NO
chr13,44817274,44818308,NO
chr13,44946494,44947528,NO
chr13,108709502,108710536,NO
chr13,75903138,75904184,NO
chr13,44800270,44801323,NO
chr13,95476239,95477293,NO
chr13,100214086,100215146,NO
chr13,34201201,34202268,NO
chr13,74536336,74537405,NO
chr13,34378990,34380067,NO
chr13,110046886,110048008,NO
chr13,99746785,99747914,NO
chr13,58572552,58573686,NO
chr13,35944462,35945603,NO
chr13,110629770,110630911,NO
chr13,63373285,63374440,NO
chr13,56244196,56245355,NO
chr13,57426008,57427180,NO
chr13,110051167,110052389,NO
chr13,41037807,41039031,NO
chr13,106046503,106047744,NO
chr13,63631309,63632574,NO
chr13,95627374,95628642,NO
chr13,47950509,47951781,NO
chr13,34340045,34341319,NO
chr13,113230066,113231347,NO
chr13,52015693,52016983,NO
chr13,113252258,113253581,NO
chr13,51940931,51942277,NO
chr13,115196457,115197833,NO
chr13,40744402,40745809,NO
chr13,99785792,99787212,NO
chr13,54310523,54311969,NO
chr13,110808686,110810254,NO
chr14,79134097,79134144,NO
chr14,54270750,54271082,NO
chr14,97943863,97944196,NO
chr14,19499084,19499426,NO
chr14,104736025,104736370,NO
chr14,123465618,123465969,NO
chr14,41466889,41467241,NO
chr14,102728738,102729096,NO
chr14,121690328,121690688,NO
chr14,60232967,60233330,NO
chr14,19261554,19261919,NO
chr14,13221646,13222012,NO
chr14,121839215,121839590,NO
chr14,50863311,50863687,NO
chr14,117326693,117327070,NO
chr14,102868549,102868929,NO
chr14,30608541,30608928,NO
chr14,10531089,10531483,NO
chr14,71456398,71456797,NO
chr14,106408197,106408599,NO
chr14,81398787,81399194,NO
chr14,9292161,9292570,NO
chr14,46334038,46334457,NO
chr14,100858254,100858679,NO
chr14,37908776,37909202,NO
chr14,13190267,13190694,NO
chr14,62485806,62486236,NO
chr14,76592034,76592471,NO
chr14,21296378,21296820,NO
chr14,104830978,104831420,NO
chr14,52505644,52506090,NO
chr14,65766885,65767335,NO
chr14,111203239,111203690,NO
chr14,48632208,48632665,NO
chr14,33667117,33667576,NO
chr14,75767173,75767635,NO
chr14,123256833,123257295,NO
chr14,31227314,31227778,NO
chr14,105188589,105189053,NO
chr14,11871944,11872409,NO
chr14,49327101,49327566,NO
chr14,102186277,102186742,NO
chr14,20846651,20847117,NO
chr14,104749935,104750401,NO
chr14,9215656,9216128,NO
chr14,96273347,96273821,NO
chr14,8884374,8884849,NO
chr14,64558953,64559431,NO
chr14,82540329,82540807,NO
chr14,10159835,10160317,NO
chr14,12947072,12947554,NO
chr14,18237984,18238467,NO
chr14,99812308,99812792,NO
chr14,78838074,78838560,NO
chr14,8972158,8972648,NO
chr14,78192651,78193141,NO
chr14,37727795,37728288,NO
chr14,121728527,121729020,NO
chr14,122113507,122114000,NO
chr14,37344397,37344898,NO
chr14,79637702,79638205,NO
chr14,66902737,66903245,NO
chr14,25745521,25746030,NO
chr14,61380628,61381137,NO
chr14,52512139,52512650,NO
chr14,115605486,115605997,NO
chr14,14739538,14740050,NO
chr14,30039103,30039615,NO
chr14,63556353,63556865,NO
chr14,31530603,31531116,NO
chr14,124432499,124433014,NO
chr14,49349641,49350158,NO
chr14,9154530,9155048,NO
chr14,12039199,12039717,NO
chr14,113568944,113569462,NO
chr14,98472067,98472586,NO
chr14,79964561,79965081,NO
chr14,60178796,60179317,NO
chr14,60425419,60425941,NO
chr14,67306453,67306975,NO
chr14,122628250,122628775,NO
chr14,73619365,73619893,NO
chr14,11740487,11741020,NO
chr14,75940755,75941289,NO
chr14,103939112,103939646,NO
chr14,9518648,9519184,NO
chr14,58706126,58706665,NO
chr14,48329258,48329799,NO
chr14,35266979,35267523,NO
chr14,47099884,47100428,NO
chr14,61641991,61642536,NO
chr14,114460658,114461203,NO
chr14,11367088,11367636,NO
chr14,103477440,103477990,NO
chr14,117403728,117404279,NO
chr14,54196511,54197063,NO
chr14,63596804,63597357,NO
chr14,102062210,102062766,NO
chr14,25398462,25399019,NO
chr14,46113359,46113917,NO
chr14,66498860,66499419,NO
chr14,79057849,79058408,NO
chr14,8739564,8740124,NO
chr14,111515726,111516287,NO
chr14,54961458,54962021,NO
chr14,79133349,79133915,NO
chr14,62355574,62356145,NO
chr14,30681999,30682571,NO
chr14,64079381,64079955,NO
chr14,99506914,99507488,NO
chr14,35507004,35507579,NO
chr14,51402468,51403045,NO
chr14,72906381,72906959,NO
chr14,19628066,19628645,NO
chr14,119332449,119333029,NO
chr14,12505471,12506052,NO
chr14,55034351,55034932,NO
chr14,17267166,17267748,NO
chr14,49709476,49710058,NO
chr14,69174801,69175383,NO
chr14,66083602,66084185,NO
chr14,49775102,49775686,NO
chr14,68155746,68156330,NO
chr14,105572867,105573451,NO
chr14,24968000,24968585,NO
chr14,78637325,78637910,NO
chr14,120432523,120433108,NO
chr14,51593278,51593864,NO
chr14,80455423,80456010,NO
chr14,122689571,122690159,NO
chr14,117281866,117282455,NO
chr14,14301684,14302275,NO
chr14,29774455,29775046,NO
chr14,45470288,45470879,NO
chr14,67644195,67644789,NO
chr14,83408274,83408869,NO
chr14,45458340,45458936,NO
chr14,100749192,100749788,NO
chr14,10465055,10465653,NO
chr14,31387426,31388024,NO
chr14,99605767,99606365,NO
chr14,60152591,60153190,NO
chr14,122873670,122874269,NO
chr14,78026747,78027348,NO
chr14,78397538,78398140,NO
chr14,100666318,100666920,NO
chr14,12767015,12767618,NO
chr14,24216885,24217490,NO
chr14,59989156,59989761,NO
chr14,35136551,35137157,NO
chr14,82866400,82867006,NO
chr14,12939841,12940448,NO
chr14,49811259,49811868,NO
chr14,107379871,107380482,NO
chr14,118236774,118237385,NO
chr14,76666855,76667467,NO
chr14,76958882,76959494,NO
chr14,48973678,48974291,NO
chr14,66422334,66422947,NO
chr14,123270861,123271474,NO
chr14,79127187,79127802,NO
chr14,62275385,62276001,NO
chr14,76398432,76399048,NO
chr14,95294592,95295208,NO
chr14,99665688,99666304,NO
chr14,57149547,57150164,NO
chr14,67860925,67861543,NO
chr14,121708826,121709444,NO
chr14,26182076,26182698,NO
chr14,26660282,26660905,NO
chr14,69070405,69071028,NO
chr14,49214008,49214632,NO
chr14,57164217,57164845,NO
chr14,76855503,76856131,NO
chr14,28487102,28487731,NO
chr14,99723756,99724385,NO
chr14,118765534,118766163,NO
chr14,119150297,119150926,NO
chr14,89724735,89725365,NO
chr14,120883645,120884276,NO
chr14,56321462,56322094,NO
chr14,8887124,8887757,NO
chr14,8641601,8642239,NO
chr14,68554515,68555154,NO
chr14,60547557,60548197,NO
chr14,13982065,13982706,NO
chr14,45613834,45614475,NO
chr14,46083463,46084104,NO
chr14,29662318,29662960,NO
chr14,118768161,118768803,NO
chr14,52903759,52904402,NO
chr14,18528025,18528672,NO
chr14,75775969,75776616,NO
chr14,60836418,60837066,NO
chr14,84622849,84623497,NO
chr14,81878994,81879646,NO
chr14,121618356,121619010,NO
chr14,122792262,122792916,NO
chr14,31470534,31471189,NO
chr14,86843891,86844547,NO
chr14,61274229,61274887,NO
chr14,29051706,29052365,NO
chr14,27813452,27814113,NO
chr14,35586856,35587518,NO
chr14,106223305,106223967,NO
chr14,9051276,9051941,NO
chr14,22865214,22865879,NO
chr14,33943982,33944647,NO
chr14,9235645,9236312,NO
chr14,77663333,77664000,NO
chr14,78213730,78214397,NO
chr14,98848663,98849333,NO
chr14,65792359,65793030,NO
chr14,49124173,49124845,NO
chr14,99306263,99306935,NO
chr14,14868771,14869445,NO
chr14,12807312,12807987,NO
chr14,12531976,12532652,NO
chr14,30018364,30019040,NO
chr14,47032071,47032749,NO
chr14,12393076,12393757,NO
chr14,91877564,91878246,NO
chr14,11952754,11953437,NO
chr14,41705584,41706267,NO
chr14,15465186,15465871,NO
chr14,121320767,121321453,NO
chr14,73735067,73735755,NO
chr14,89785119,89785809,NO
chr14,12512103,12512794,NO
chr14,35172860,35173552,NO
chr14,8972805,8973500,NO
chr14,102175814,102176510,NO
chr14,58148750,58149447,NO
chr14,103474469,103475168,NO
chr14,22355477,22356178,NO
chr14,68559403,68560104,NO
chr14,75334071,75334773,NO
chr14,99454072,99454776,NO
chr14,25072805,25073510,NO
chr14,56581845,56582551,NO
chr14,78247804,78248510,NO
chr14,27881006,27881714,NO
chr14,51657525,51658234,NO
chr14,19159762,19160472,NO
chr14,22218540,22219251,NO
chr14,123188906,123189617,NO
chr14,73245592,73246305,NO
chr14,119275665,119276378,NO
chr14,67381333,67382047,NO
chr14,28181719,28182435,NO
chr14,118251891,118252607,NO
chr14,29768221,29768940,NO
chr14,86795627,86796346,NO
chr14,122741176,122741897,NO
chr14,103954535,103955257,NO
chr14,122007531,122008254,NO
chr14,49618309,49619035,NO
chr14,57466943,57467669,NO
chr14,11254609,11255339,NO
chr14,20680357,20681087,NO
chr14,62952936,62953666,NO
chr14,29325817,29326550,NO
chr14,117296997,117297731,NO
chr14,12470107,12470842,NO
chr14,58720088,58720827,NO
chr14,118965161,118965900,NO
chr14,99332445,99333186,NO
chr14,20809659,20810401,NO
chr14,58155844,58156587,NO
chr14,99438364,99439107,NO
chr14,29341372,29342116,NO
chr14,52685699,52686443,NO
chr14,76393300,76394046,NO
chr14,24382293,24383041,NO
chr14,70072185,70072933,NO
chr14,122662116,122662867,NO
chr14,49367940,49368693,NO
chr14,73247914,73248667,NO
chr14,75703454,75704207,NO
chr14,51683289,51684043,NO
chr14,60329426,60330181,NO
chr14,63691935,63692690,NO
